,N1-Light,N1-Short,N1-Medium,N1-Long
1995-12-01,40667.75,1787.25,836,559.25
1995-12-02,28606.5,702,467,267.25
1995-12-03,34604,516.3333333,480,169
1995-12-04,38456.66667,1866.333333,771,531
1995-12-05,36649.33333,2110,819.6666667,621
1995-12-06,33961.33333,1956,683,636
1995-12-07,33300.66667,1983,661.3333333,607
1995-12-08,35374.75,1589.25,747.5,531
1995-12-09,26855.75,623.25,445.75,272.25
1995-12-10,27158.75,409.25,405.5,191
1995-12-11,28876,1488.5,717.75,500.25
1995-12-12,29623.25,1680.5,805.75,569.25
1995-12-13,30191.25,1712,767.25,588.5
1995-12-14,34207,2039.666667,689,592.3333333
1995-12-15,41413.33333,1650.333333,645.3333333,499
1995-12-16,27717.75,521.5,429.25,213
1995-12-17,25281.25,402.25,381.75,194.25
1995-12-18,26732,1152.5,568.5,496
1995-12-19,28593,1389.666667,551.6666667,577.6666667
1995-12-20,28671,1369.333333,523.6666667,519.6666667
1995-12-21,30493.33333,1363.666667,550.3333333,506.6666667
1995-12-22,37785.75,1031,695.25,380.5
1995-12-23,28987,405.5,480.5,120.25
1995-12-24,19628.25,178.75,182,30.25
1995-12-25,18514.25,104.5,85.25,15.25
1995-12-26,26780.5,248.25,364.75,77.75
1995-12-27,22800.33333,709,337,243.3333333
1995-12-28,21697.66667,863.3333333,386,372
1995-12-29,24480.66667,757,411,301.6666667
1995-12-30,19380.33333,324.6666667,267.6666667,139.6666667
1995-12-31,17845.33333,185,163.6666667,58
1996-01-01,12803.625,198.25,144.625,51
1996-01-02,15369.25,510,239.875,199.875
1996-01-03,13700.77778,574.2222222,276.5555556,289
1996-01-04,6912.625,341.125,236.5,298.25
1996-01-05,8694.25,395.5,255.875,270.25
1996-01-06,7924,236.4285714,164.2857143,181.1428571
1996-01-07,9607.428571,204.1428571,157.1428571,153
1996-01-08,6089,274,156.4,220.8
1996-01-09,5135.4,251,190.2,311.2
1996-01-10,4715,272.8333333,214.8333333,366.8333333
1996-01-11,4570,259.1666667,209.6666667,349.5
1996-01-12,9106.166667,442.1666667,317.1666667,303.5
1996-01-13,7758.571429,204.4285714,165,215
1996-01-14,8724.571429,181,162.1428571,182.7142857
1996-01-15,6494.571429,281.5714286,268.7142857,279.1428571
1996-01-16,5763.625,298.625,274,372.125
1996-01-17,5543.75,310.25,268.25,360
1996-01-18,5808,342.75,279.875,383.625
1996-01-19,7686.375,327.5,279.125,336.25
1996-01-20,6335.625,140.5,150.125,239.125
1996-01-21,6861.5,143.375,161.5,216.875
1996-01-22,3904.428571,222.7142857,180.7142857,265.4285714
1996-01-23,15439.625,887.625,460.625,447.5
1996-01-24,15403.625,904.625,453.5,424.375
1996-01-25,19469.88889,884.6666667,452.4444444,433.6666667
1996-01-26,24256.33333,841.8888889,458.1111111,410.7777778
1996-01-27,17924.55556,317.5555556,225.4444444,255.6666667
1996-01-28,17809.33333,250.8888889,248.5555556,224.5555556
1996-01-29,19687.22222,842.2222222,393.8888889,324
1996-01-30,11112.14286,457,278.2857143,365.5714286
1996-01-31,11170.71429,480,274.5714286,368.7142857
1996-02-01,11071.14286,499.2857143,289,372.1428571
1996-02-02,14390.14286,484.8571429,298.1428571,324.1428571
1996-02-03,9651.571429,201.4285714,158.1428571,239.1428571
1996-02-04,12173.16667,169.6666667,148.3333333,182.3333333
1996-02-05,12423,442.6666667,231.3333333,257.6666667
1996-02-06,4121.6,258.8,204,360
1996-02-07,3619.25,237.25,211,403.5
1996-02-08,4413.4,251.8,209.8,414.4
1996-02-09,6021.8,270.6,198.2,347.2
1996-02-10,4634,131.4,143.2,323.4
1996-02-11,5088.2,120,147.2,302
1996-02-12,4407.8,225.8,175.6,276.4
1996-02-13,4278,256,231,472
1996-02-14,4686.428571,275.5714286,268.5714286,463.4285714
1996-02-15,4613.166667,306.6666667,284.6666667,495.5
1996-02-16,6999.428571,298.7142857,262,361
1996-02-17,11704.875,198.875,160.125,258.375
1996-02-18,12512.875,156.75,174.25,230.875
1996-02-19,14997.75,550.375,274,276.5
1996-02-20,14936.5,554.875,314.375,416.5
1996-02-21,15513.875,587.125,321.125,422.375
1996-02-22,14534.77778,590.1111111,330.3333333,462
1996-02-23,14923.90909,491.2727273,305.9090909,421.5454545
1996-02-24,9762.545455,198.7272727,168.5454545,325.0909091
1996-02-25,10048.63636,154.8181818,176.7272727,321.8181818
1996-02-26,12331.2,426.6,234.6,286.6
1996-02-27,12417.5,486.8,304.2,520.6
1996-02-28,13969.11111,519.8888889,312.5555556,530.2222222
1996-02-29,15522.625,606.625,343.125,573.75
1996-03-01,17896.66667,543.8888889,310.7777778,421.8888889
1996-03-02,11608.88889,207.6666667,191.7777778,336.1111111
1996-03-03,12474.88889,174,195.8888889,317.1111111
1996-03-04,14686.5,485.375,272.375,337.375
1996-03-05,13431.66667,515.8888889,299.8888889,510.3333333
1996-03-06,17105.42857,603,337.4285714,442.2857143
1996-03-07,27108.125,882.125,382,438.75
1996-03-08,34115.42857,879.2857143,417,430.1428571
1996-03-09,20626.875,238,189.875,254.875
1996-03-10,19319.25,131.25,186.625,200.5
1996-03-11,16513.14286,561.7142857,278.1428571,374.2857143
1996-03-12,16519.14286,574,312.1428571,449.2857143
1996-03-13,13972.875,508.25,291.25,515.5
1996-03-14,15355.71429,514.5714286,287.8571429,579.5714286
1996-03-15,19759,586,307,527.1666667
1996-03-16,14086,203.8333333,197.3333333,436.8333333
1996-03-17,11009.5,126.3333333,220.3333333,416
1996-03-18,18953,648.6,256.8,369.8
1996-03-19,19292.4,695,327.2,572.6
1996-03-20,21622.2,742.6,320.8,520.8
1996-03-21,13524.57143,241.4285714,234.4285714,521.2857143
1996-03-22,25910.2,773,468.4,462.4
1996-03-23,18243.4,227.2,272.2,322.8
1996-03-24,18338,149.6,225.6,290
1996-03-25,23330.4,835.6,473,467.8
1996-03-26,23689.2,903.4,510.8,593.4
1996-03-27,22129.16667,888.6666667,524.5,641.6666667
1996-03-28,20941.42857,905.1428571,537.2857143,640.2857143
1996-03-29,25269.28571,820,565.7142857,554.1428571
1996-03-30,21554.83333,366.8333333,326,294
1996-03-31,19523.66667,199,317.3333333,251.1666667
1996-04-01,25349.4,934.8,522.2,525.6
1996-04-02,22417.66667,913.6666667,576.6666667,626.1666667
1996-04-03,22473.42857,886.1428571,560.7142857,585.5714286
1996-04-04,27374.125,763.875,612.375,513.625
1996-04-05,16999.77778,152,520.2222222,191.1111111
1996-04-06,12903.22222,119.8888889,159.1111111,67.55555556
1996-04-07,14427.77778,83.55555556,195.4444444,68.11111111
1996-04-08,22106,197.5555556,730,159.5555556
1996-04-09,18767.2,595.5,476.6,454.8
1996-04-10,18086.75,704.25,480.625,582.875
1996-04-11,16970.77778,713.1111111,502.3333333,564
1996-04-12,18199.3,614.7,455.6,500.1
1996-04-13,14542.55556,241.7777778,252.7777778,308.1111111
1996-04-14,14699,149.8888889,240.1111111,253.3333333
1996-04-15,16262.33333,555.1111111,389.8888889,394
1996-04-16,15270.44444,616.7777778,424.5555556,505.1111111
1996-04-17,5972.111111,391.2222222,391.3333333,565.4444444
1996-04-18,6475.888889,437.3333333,433.2222222,544.8888889
1996-04-19,8684.777778,365.4444444,384.4444444,451.8888889
1996-04-20,7078.111111,166.2222222,227.4444444,327.4444444
1996-04-21,8105.444444,136.3333333,220.7777778,278.5555556
1996-04-22,5922.555556,340.6666667,318.4444444,401
1996-04-23,5899.25,403.625,423.875,548.25
1996-04-24,6048.75,437.625,444.25,564.25
1996-04-25,6613.375,477.125,458.375,569.125
1996-04-26,11207.125,411.625,438.625,464.375
1996-04-27,7961.625,174.75,210.625,287.25
1996-04-28,10106.75,148.375,227,254.875
1996-04-29,6509.857143,365.8571429,357.1428571,396.5714286
1996-04-30,6929.428571,334.5714286,325,415.5714286
1996-05-01,7296.714286,200.1428571,231.2857143,340.5714286
1996-05-02,6416.285714,414.8571429,345.2857143,408.1428571
1996-05-03,10171.57143,406.4285714,422.4285714,441.8571429
1996-05-04,7733.714286,171.1428571,237.4285714,330.4285714
1996-05-05,10455.42857,147.5714286,232,278.8571429
1996-05-06,8925.625,536.875,462,437
1996-05-07,8129.875,626.25,564.625,594.625
1996-05-08,8254.125,655.375,573.25,636.25
1996-05-09,8564,667.125,577.125,600.5
1996-05-10,13007.5,633,544.25,497.25
1996-05-11,10311.875,259.375,285.625,345.125
1996-05-12,12997.75,191.125,259.75,289.75
1996-05-13,8214.625,528.75,468.625,440.875
1996-05-14,7938.125,645.625,568.75,593
1996-05-15,6001.75,447.375,423.5,576.375
1996-05-16,14802.125,820.25,507.25,597.125
1996-05-17,17894.75,757.625,473.5,512
1996-05-18,13090.75,293.75,230.125,322.125
1996-05-19,13611.25,224.375,216.25,284.25
1996-05-20,13745.875,705.875,408.625,448
1996-05-21,15157.71429,863,509.1428571,604.4285714
1996-05-22,15655.57143,856.5714286,529,619
1996-05-23,16152.28571,923.2857143,511.7142857,603
1996-05-24,8991.75,345.125,362.75,396.375
1996-05-25,7480.25,204.25,225,282
1996-05-26,8254.5,149.125,199.125,229
1996-05-27,5938,292.2857143,296.7142857,326.1428571
1996-05-28,5574.25,391.375,353.375,484.5
1996-05-29,5798,377.7777778,380,504
1996-05-30,6420.111111,434.4444444,390.1111111,448.5555556
1996-05-31,10584.77778,401.4444444,369,412.4444444
1996-06-01,7588.555556,168,196.7777778,275.2222222
1996-06-02,9508.111111,143.5555556,197.7777778,223
1996-06-03,6364.375,319.625,326.625,385.875
1996-06-04,5697.375,392.25,399,530.375
1996-06-05,5819.777778,396.6666667,379.2222222,519.7777778
1996-06-06,6515,494.5714286,437.2857143,554.2857143
1996-06-07,8957.428571,454.4285714,416.5714286,482.1428571
1996-06-08,7575,211.5714286,255.8571429,326
1996-06-09,8489.428571,168,209.7142857,285.2857143
1996-06-10,6195.428571,359.5714286,325.7142857,357
1996-06-11,5997,472.4285714,428.4285714,544.1428571
1996-06-12,14500.7,632.7,437.4,503.7
1996-06-13,15224.3,664.3,433.2,496.9
1996-06-14,21264.8,628.8,465.8,422.3
1996-06-15,13737.3,242.9,218.2,250.3
1996-06-16,11483.9,114.5,165,148.9
1996-06-17,15411.8,203.5,232.5,189.6
1996-06-18,14983.4,512.7,359.4,359.8
1996-06-19,14339.9,609.2,403.4,467.7
1996-06-20,15223.5,647,436.9,482.7
1996-06-21,17789.9,598.7,443.4,435.4
1996-06-22,12076.9,249.1,234.6,303.1
1996-06-23,11841.9,165.6,205.7,252.4
1996-06-24,14373.6,513.6,352.1,373.5
1996-06-25,13509.54545,569.8181818,427.2727273,461.9090909
1996-06-26,14308.63636,643.4545455,439.6363636,518.3636364
1996-06-27,15342.90909,653.7272727,436.6363636,504.6363636
1996-06-28,28059.08333,781.0833333,541.25,474.5
1996-06-29,20629.75,329.5,287.4166667,288.3333333
1996-06-30,21069,231.0833333,278.5,235
1996-07-01,21389.58333,682.4166667,446.5,388.8333333
1996-07-02,15969.2,637.7,428.9,483.1
1996-07-03,15864.9,687.7,462.1,502.9
1996-07-04,23451.1,941.6,558.3,537.8
1996-07-05,28896.2,882.6,600.3,464.3
1996-07-06,18959.45455,332.8181818,294.7272727,306
1996-07-07,19008.09091,232.1818182,278.4545455,243
1996-07-08,20618.90909,709.1818182,446.6363636,389.7272727
1996-07-09,20285.45455,790.2727273,505.6363636,518.4545455
1996-07-10,21092.90909,866.0909091,533.1818182,565.8181818
1996-07-11,20459.25,852.9166667,517.8333333,535.9166667
1996-07-12,24275.08333,777.1666667,520.4166667,471.4166667
1996-07-13,16956.75,280.0833333,262.25,307.5
1996-07-14,19384.25,242.4166667,270.25,241.5
1996-07-15,20129.83333,684.9166667,435.9166667,408.4166667
1996-07-16,19608.66667,782.9166667,483.0833333,502.5833333
1996-07-17,19628.33333,790.1666667,488.0833333,528.1666667
1996-07-18,19715.08333,803.4166667,496.8333333,510.4166667
1996-07-19,24162.41667,777.5,522.5833333,459.8333333
1996-07-20,17493.5,294.0833333,257.25,298.8333333
1996-07-21,18938,226.4166667,270.1666667,237.1666667
1996-07-22,20439.75,719,430.75,433.75
1996-07-23,19037,804.5,515.0833333,535.5833333
1996-07-24,19170.16667,798.6666667,480.3333333,547.1666667
1996-07-25,19909.75,851.6666667,497.4166667,513.5833333
1996-07-26,25119.33333,776.0833333,502.8333333,457.3333333
1996-07-27,17818.33333,284.3333333,239.8333333,295.75
1996-07-28,18080.16667,198.75,216.5,240.25
1996-07-29,19804.75,728,410.9166667,421.3333333
1996-07-30,19522.66667,814.0833333,503.25,532.0833333
1996-07-31,20035.16667,834.9166667,495.9166667,544.8333333
1996-08-01,20613.58333,879.5,511.4166667,546.6666667
1996-08-02,25596.33333,804,534.3333333,493.8333333
1996-08-03,17943.16667,301.25,271.25,294.4166667
1996-08-04,17657.16667,199,257.5,235.5
1996-08-05,20113.54545,776.5454545,449.0909091,443.5454545
1996-08-06,21238,860.0909091,565.5454545,591.0909091
1996-08-07,24139.83333,1045.666667,613.75,617.25
1996-08-08,35399.83333,1180,767.9166667,598.25
1996-08-09,25119.08333,371.5,371.5833333,315.9166667
1996-08-10,18445.66667,234.9166667,205.8333333,218.25
1996-08-11,28850.58333,331.1666667,396.6666667,221.25
1996-08-12,25482.75,939.8333333,554.4166667,492.25
1996-08-13,24244.33333,1083.666667,609,616.9166667
1996-08-14,23877.5,1015.916667,599.75,626.0833333
1996-08-15,20327.58333,839.9166667,545.5833333,558.8333333
1996-08-16,25742.81818,824,607.0909091,532.4545455
1996-08-17,19347.1,320,304.6,322.2
1996-08-18,19163.7,184.7,258.1,254.5
1996-08-19,22246.6,837.6,509.8,435.4
1996-08-20,19304.81818,879.2727273,525.4545455,594
1996-08-21,21369.09091,893.8181818,577.4545455,627.5454545
1996-08-22,21644.36364,938.5454545,570.3636364,607.3636364
1996-08-23,26520.54545,836.2727273,567.8181818,545.5454545
1996-08-24,16151.90909,257.9090909,267.1818182,336.9090909
1996-08-25,18827.63636,184.0909091,245.9090909,256.5454545
1996-08-26,20951.63636,775.5454545,490.7272727,453.5454545
1996-08-27,20993.18182,859.7272727,555.2727273,588.3636364
1996-08-28,21964.27273,876.5454545,574.5454545,590.1818182
1996-08-29,22975.27273,908.7272727,593.9090909,613.0909091
1996-08-30,29991.27273,849.0909091,596.7272727,540.2727273
1996-08-31,20535.54545,303.7272727,396.7272727,329.7272727
1996-09-01,22682,167.4545455,333,257.0909091
1996-09-02,22189.90909,751.6363636,543.2727273,438.8181818
1996-09-03,19991.91667,773.8333333,513.1666667,568
1996-09-04,19987.08333,800.3333333,512.1666667,606.25
1996-09-05,18391.78571,829.7857143,506.4285714,586.8571429
1996-09-06,22919.35714,731.7857143,512.2857143,524.0714286
1996-09-07,15991.21429,280.2142857,281.7142857,319
1996-09-08,16964.5,175.6428571,265.2857143,274.8571429
